route,method,class,module,permission,record_scope,field_scope,billing_write,audit
api/crm/opportunities/[id]/probability/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.opportunitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/opportunities/[id]/restore/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.opportunitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/opportunities/[id]/stage/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.opportunitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/opportunities/bulk/jobs/[jobId]/route.ts,GET,WORKSPACE_MODULE,crm,(module view permission),company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/opportunities/bulk/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.opportunitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/opportunities/pipeline-summary/route.ts,GET,WORKSPACE_MODULE,crm,(module view permission),company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/options/route.ts,GET,WORKSPACE_MODULE,crm,(module view permission),company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/pipeline-stages/[id]/active/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/pipeline-stages/[id]/deactivate/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/pipeline-stages/[id]/route.ts,PATCH,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/pipeline-stages/[id]/sla-policy/route.ts,PUT,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/pipeline-stages/history/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/pipeline-stages/reorder/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/pipeline-stages/route.ts,GET,WORKSPACE_MODULE,crm,(module view permission),company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/pipeline-stages/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/pipeline-stages/sla-policies/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/pipeline/snapshots/route.ts,GET,WORKSPACE_MODULE,crm,(module view permission),company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/pipeline/snapshots/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.opportunitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/privacy-requests/[id]/execute/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.privacyManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/privacy-requests/[id]/preview/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.privacyManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/privacy/retention/[id]/route.ts,PATCH,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.privacyManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/privacy/retention/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.privacyManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/privacy/retention/run/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.privacyManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/public/capture/[key]/route.ts,POST,PUBLIC_TOKEN,,n/a,"Capture-form key resolves the organisation through a definer function; allowed origins, honeypots, required fields and an hourly per-fingerprint rate limit in the domain; the landing proxy is HMAC-verified over the raw body; billing write gate.",,no,n/a
api/crm/public/meetings/bookings/[token]/availability/route.ts,GET,PUBLIC_TOKEN,,n/a,Same booking token model; read-only reschedule availability.,,no,n/a
api/crm/public/meetings/bookings/[token]/route.ts,GET,PUBLIC_TOKEN,,n/a,Opaque booking token (hash stored) for the prospect's own booking.,,no,n/a
api/crm/public/meetings/bookings/[token]/route.ts,PATCH,PUBLIC_TOKEN,,n/a,Opaque booking token (hash stored) for the prospect's own booking.,,no,n/a
api/crm/public/meetings/links/[token]/availability/route.ts,GET,PUBLIC_TOKEN,,n/a,Same meeting-link token model; read-only availability.,,no,n/a
api/crm/public/meetings/links/[token]/book/route.ts,POST,PUBLIC_TOKEN,,n/a,Same meeting-link token model; the booking is validated against the link's own availability.,,no,n/a
api/crm/public/meetings/links/[token]/route.ts,GET,PUBLIC_TOKEN,,n/a,Opaque meeting-link token (only its hash stored) resolves the organisation through a definer function; read-only.,,no,n/a
api/crm/reports/[report]/export/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.reportsView,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/reports/[report]/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.reportsView,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/tasks/[id]/cancel/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/[id]/claim/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/[id]/complete/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/[id]/dependencies/[dependsOnTaskId]/route.ts,DELETE,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/[id]/dependencies/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/tasks/[id]/dependencies/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/[id]/history/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/tasks/[id]/release/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/[id]/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/tasks/[id]/route.ts,PATCH,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/[id]/start/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/tasks/route.ts,POST,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,yes,denials logged
api/crm/tasks/teams/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.activitiesManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/territory-match/route.ts,GET,WORKSPACE_MODULE,crm,CRM_PERMISSIONS.settingsManage,company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/crm/timeline/route.ts,GET,WORKSPACE_MODULE,crm,(module view permission),company/branch scope + record ownership unless crm.records.view_all (crm-data-operations-and-customization/record-policy.js),leads: crm.leads.view_sensitive; contacts: crm.contacts.view_sensitive; accounts: crm.accounts.view_sensitive,no,denials logged
api/documents/[document]/[id]/pdf/route.ts,GET,WORKSPACE_MODULE,renderer.moduleKey,renderer.permission,"the owning module of the rendered document (renderer.moduleKey/permission), re-checked by its read",,no,denials logged
api/health/route.ts,GET,PROBE,,n/a,"Liveness only; no database, no tenant data.",,no,n/a
api/hr/actions/[action]/route.ts,POST,WORKSPACE_MODULE,hr-payroll,hr_payroll.view (helper default; route may narrow),active company; own employee record for self-service; manager chain for approvals,employees: hr_payroll.sensitive.view; compensation: hr_payroll.sensitive.view,yes,denials logged
api/hr/view/[kind]/route.ts,GET,WORKSPACE_MODULE,hr-payroll,hr_payroll.view (helper default; route may narrow),active company; own employee record for self-service; manager chain for approvals,employees: hr_payroll.sensitive.view; compensation: hr_payroll.sensitive.view,no,denials logged
api/inventory/actions/[action]/route.ts,POST,WORKSPACE_MODULE,stock,stock.view (helper default; route may narrow),active company and warehouse,,yes,denials logged
api/inventory/master/[resource]/[id]/route.ts,PATCH,WORKSPACE_MODULE,stock,stock.view (helper default; route may narrow),active company and warehouse,,yes,denials logged
api/inventory/master/[resource]/route.ts,GET,WORKSPACE_MODULE,stock,stock.view (helper default; route may narrow),active company and warehouse,,no,denials logged
api/inventory/master/[resource]/route.ts,POST,WORKSPACE_MODULE,stock,stock.view (helper default; route may narrow),active company and warehouse,,yes,denials logged
api/inventory/stock/[kind]/route.ts,GET,WORKSPACE_MODULE,stock,stock.view (helper default; route may narrow),active company and warehouse,,no,denials logged
api/jobs/[id]/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/jobs/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/manufacturing/actions/[action]/route.ts,POST,WORKSPACE_MODULE,manufacturing,manufacturing.view (helper default; route may narrow),active company,costing: manufacturing.costing.view,yes,denials logged
api/manufacturing/view/[kind]/route.ts,GET,WORKSPACE_MODULE,manufacturing,manufacturing.view (helper default; route may narrow),active company,costing: manufacturing.costing.view,no,denials logged
api/notifications/[id]/read/route.ts,PATCH,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/notifications/route.ts,GET,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/notifications/route.ts,PATCH,WORKSPACE_PLATFORM,,,organisation (RLS) + the route permission; domain scoping per the protection note,,no,denials logged
api/platform/mail/inbound/[routeKey]/route.ts,POST,WEBHOOK,,n/a,Hashed route key resolves the organisation; HMAC-SHA256 of the raw body with the route's own encrypted signing secret; body ids ignored; idempotent.,,no,n/a
api/pos/[resource]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/accounting/mappings/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/accounting/mappings/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/accounting/posting-queue/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.accounting.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/analytics/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.analytics.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/carts/[id]/cancel/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/complete/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/coupon/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/coupon/route.ts,DELETE,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/customer/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/discount/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.discount.apply,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/hold/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/lines/[lineId]/discount/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.discount.apply,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/lines/[lineId]/discount/route.ts,DELETE,WORKSPACE_MODULE,point-of-sale,pos.discount.apply,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/lines/[lineId]/route.ts,PATCH,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/lines/[lineId]/route.ts,DELETE,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/lines/[lineId]/tracking/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/lines/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/loyalty/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.loyalty.redeem,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/loyalty/route.ts,DELETE,WORKSPACE_MODULE,point-of-sale,pos.loyalty.redeem,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/resume/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/carts/[id]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/carts/held/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/carts/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/cashiers/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.store.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/coupons/[id]/active/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/coupons/[id]/route.ts,PATCH,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/coupons/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/coupons/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/customers/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/dashboard/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/discount-approvals/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/inventory/activity/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/inventory/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/invoices/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.invoice.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/item-groups/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/loyalty/customers/[customerId]/adjust/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.loyalty.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/loyalty/customers/[customerId]/ledger/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/loyalty/customers/[customerId]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/loyalty/expire/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.loyalty.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/loyalty/program/active/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.loyalty.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/loyalty/program/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/loyalty/program/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.loyalty.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/offline/conflicts/[id]/resolve/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.offline.resolve,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/offline/conflicts/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.offline.resolve,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/offline/snapshot/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.offline.sync,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/offline/sync/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.offline.sync,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/payments/[id]/override/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.payment.override,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/payments/[id]/refund/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.payment.refund,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/payments/[id]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/payments/initiate/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.sale.create,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/payments/webhook/[provider]/route.ts,POST,WEBHOOK,,n/a,Provider HMAC signature over the raw body verified before parsing and again inside the domain transaction.,,no,n/a
api/pos/promotions/[id]/active/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/promotions/[id]/route.ts,PATCH,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/promotions/route.ts,GET,WORKSPACE_MODULE,point-of-sale,(module view permission),"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/promotions/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.settings.manage,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,yes,denials logged
api/pos/reconciliations/[id]/correction/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.reconciliation.approve,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reconciliations/[id]/resolve/route.ts,POST,WORKSPACE_MODULE,point-of-sale,pos.reconciliation.approve,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
api/pos/reconciliations/[id]/route.ts,GET,WORKSPACE_MODULE,point-of-sale,pos.reconciliation.view,"active company, store and terminal/shift ownership",payment_provider_configs: pos.payment.manage,no,denials logged
