route,method,class,via,module,permission,billing_write,self_service,origin_check,protection
api/pos/returns/find/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.return.create,false,false,false,session + organisation context + Shared Access authorize()
api/pos/returns/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/returns/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.return.create,true,false,true,session + organisation context + Shared Access authorize()
api/pos/sales/[id]/accounting-post/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.accounting.post,false,false,true,session + organisation context + Shared Access authorize()
api/pos/sales/[id]/invoice/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.invoice.view,false,false,false,session + organisation context + Shared Access authorize()
api/pos/sales/[id]/invoice/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.invoice.generate,false,false,true,session + organisation context + Shared Access authorize()
api/pos/sales/[id]/receipt/print/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.view,true,false,true,session + organisation context + Shared Access authorize()
api/pos/sales/[id]/receipt/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/sales/[id]/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/sales/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/sales/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.sale.create,true,false,true,session + organisation context + Shared Access authorize()
api/pos/settings/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.settings.manage,false,false,false,session + organisation context + Shared Access authorize()
api/pos/settings/route.ts,PUT,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.settings.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/settlements/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.reconciliation.manage,false,false,true,session + organisation context + Shared Access authorize()
api/pos/shifts/[id]/cash-movements/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/shifts/[id]/cash-movements/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.cash.adjust,true,false,true,session + organisation context + Shared Access authorize()
api/pos/shifts/[id]/close/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.shift.close,true,false,true,session + organisation context + Shared Access authorize()
api/pos/shifts/[id]/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/shifts/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/shifts/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.shift.open,true,false,true,session + organisation context + Shared Access authorize()
api/pos/store-access/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,false,false,false,session + organisation context + Shared Access authorize()
api/pos/store-access/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/store-access/route.ts,DELETE,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/stores/[storeId]/active/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/stores/[storeId]/barcode/[code]/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/stores/[storeId]/payment-config/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,false,false,false,session + organisation context + Shared Access authorize()
api/pos/stores/[storeId]/payment-config/route.ts,PUT,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/stores/[storeId]/products/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/stores/[storeId]/route.ts,PATCH,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/stores/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/stores/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/stores/setup-options/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.store.manage,false,false,false,session + organisation context + Shared Access authorize()
api/pos/terminals/[terminalId]/route.ts,PATCH,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.terminal.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/terminals/[terminalId]/status/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.terminal.manage,true,false,true,session + organisation context + Shared Access authorize()
api/pos/terminals/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,point-of-sale,(module view permission),false,false,false,session + organisation context + Shared Access authorize()
api/pos/terminals/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,point-of-sale,pos.terminal.manage,true,false,true,session + organisation context + Shared Access authorize()
api/privacy/requests/[id]/transition/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformPrivacyManage,false,false,true,session + organisation context + Shared Access authorize()
api/privacy/requests/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformPrivacyManage,false,false,false,session + organisation context + Shared Access authorize()
api/privacy/requests/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformPrivacyManage,false,false,true,session + organisation context + Shared Access authorize()
api/privacy/retention-policies/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformPrivacyManage,false,false,false,session + organisation context + Shared Access authorize()
api/privacy/retention-policies/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformPrivacyManage,false,false,true,session + organisation context + Shared Access authorize()
api/procurement/[resource]/[id]/[action]/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/[resource]/[id]/readiness/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/[resource]/[id]/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/[resource]/[id]/route.ts,PATCH,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/[resource]/[id]/timeline/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/[resource]/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/[resource]/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/dashboard/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/match/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/operations/landed-costs/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/operations/lead-times/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/operations/reorder-requests/[id]/convert/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/operations/reorder-requests/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/operations/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/operations/subcontract-orders/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/operations/supplier-accounting-link/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/operations/supplier-prices/route.ts,POST,WORKSPACE_MODULE,procurementMutation,procurement,procurement.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/procurement/options/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/planning/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/procurement/reports/[key]/route.ts,GET,WORKSPACE_MODULE,procurementRead,procurement,procurement.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/projects/actions/[action]/route.ts,POST,WORKSPACE_MODULE,projectsMutation,projects,projects.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/projects/view/[kind]/route.ts,GET,WORKSPACE_MODULE,projectsRead,projects,projects.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/quality/actions/[action]/route.ts,POST,WORKSPACE_MODULE,qualityMutation,quality,quality.view (helper default; route may narrow),true,false,true,session + organisation context + Shared Access authorize()
api/quality/view/[kind]/route.ts,GET,WORKSPACE_MODULE,qualityRead,quality,quality.view (helper default; route may narrow),false,false,false,session + organisation context + Shared Access authorize()
api/readiness/route.ts,GET,PROBE,explicit,,,false,false,false,"Readiness: configuration, database role, migrations and storage status only; no tenant data."
api/reports/datasets/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Datasets filtered to the snapshot's accessible modules and their permissions.
api/reports/definitions/[id]/status/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,true,"Owner or reporting manager, enforced by setReportDefinitionStatus."
api/reports/definitions/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Definitions filtered to accessible modules; creating one re-checks the dataset's module and permission.
api/reports/definitions/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,true,Definitions filtered to accessible modules; creating one re-checks the dataset's module and permission.
api/reports/runs/[id]/download/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Only the run's requester (readReportRunOutput).
api/reports/runs/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Own runs; requesting a run re-checks the dataset's module and permission against the snapshot.
api/reports/runs/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,true,Own runs; requesting a run re-checks the dataset's module and permission against the snapshot.
api/sales/approval-delegations/[id]/route.ts,DELETE,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/approval-delegations/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/approval-delegations/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/customer-prices/[id]/route.ts,DELETE,WORKSPACE_MODULE,workspaceRoute,sales,sales.settings.manage,true,false,true,session + organisation context + Shared Access authorize()
api/sales/customer-prices/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,sales,sales.view,false,false,false,session + organisation context + Shared Access authorize()
api/sales/customer-prices/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,sales,sales.settings.manage,true,false,true,session + organisation context + Shared Access authorize()
api/sales/customers/[id]/credit/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/dashboard/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/documents/preview/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/fulfillment-requests/[id]/complete/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/fulfillment-requests/[id]/deliver/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/fulfillment-requests/[id]/ship/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/master/[resource]/[id]/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/master/[resource]/[id]/route.ts,PATCH,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/master/[resource]/[id]/route.ts,DELETE,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/master/[resource]/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/master/[resource]/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/adjustments/[id]/decide/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/adjustments/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/advances/[id]/cancel/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/advances/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/commission-rules/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/commissions/[id]/approve/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/commissions/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/drop-ships/[id]/status/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/drop-ships/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/operations/options/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/operations/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/options/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/order-lines/[lineId]/promise/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/amend/impact/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/amend/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/approve/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/availability/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/cancel/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/close/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/compare/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/confirm/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/fulfillment-request/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/hold/release/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/hold/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/invoice-request/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/readiness/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/reject-approval/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/reservations/release/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/reserve/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/returns/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/submit/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/orders/[id]/timeline/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/orders/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/orders/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/price-list-items/[id]/route.ts,DELETE,WORKSPACE_MODULE,workspaceRoute,sales,sales.settings.manage,true,false,true,session + organisation context + Shared Access authorize()
api/sales/price-lists/[id]/items/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,sales,sales.view,false,false,false,session + organisation context + Shared Access authorize()
api/sales/price-lists/[id]/items/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,sales,sales.settings.manage,true,false,true,session + organisation context + Shared Access authorize()
api/sales/price-lists/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,sales,sales.view,false,false,false,session + organisation context + Shared Access authorize()
api/sales/price-lists/route.ts,POST,WORKSPACE_MODULE,workspaceRoute,sales,sales.settings.manage,true,false,true,session + organisation context + Shared Access authorize()
api/sales/pricing-options/route.ts,GET,WORKSPACE_MODULE,workspaceRoute,sales,sales.view,false,false,false,session + organisation context + Shared Access authorize()
api/sales/public/quotes/[token]/decision/route.ts,POST,PUBLIC_TOKEN,explicit,,,false,false,false,"Same quotation token; one decision only, Zod-validated body, IP/user-agent recorded as evidence."
api/sales/public/quotes/[token]/route.ts,GET,PUBLIC_TOKEN,explicit,,,false,false,false,"32-byte quotation link token, only its SHA-256 stored; expiry, revocation and revision are enforced by the domain."
api/sales/quotations/[id]/approve/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/compare/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/convert/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/reject-approval/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/revise/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/send/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/submit/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/quotations/[id]/timeline/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/quotations/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/quotations/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/quotations/scan-expired/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/reports/[key]/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/returns/[id]/decide/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/returns/[id]/receive/route.ts,POST,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/sales/settings/route.ts,GET,WORKSPACE_MODULE,salesRead,sales,(route-specified),false,false,false,session + organisation context + Shared Access authorize()
api/sales/settings/route.ts,PUT,WORKSPACE_MODULE,salesMutation,sales,(route-specified),true,false,true,session + organisation context + Shared Access authorize()
api/search/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,,false,false,false,Results limited to the snapshot's accessible modules and the caller's record scope.
api/settings/access/options/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.usersView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/ai-governance/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformAiManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/ai-governance/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformAiManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/audit/[id]/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.auditView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/audit/actors/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.auditView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/audit/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.auditView,false,false,false,session + organisation context + Shared Access authorize()
api/settings/automations/[id]/route.ts,PATCH,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformWorkflowsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/automations/[id]/status/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformWorkflowsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/automations/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformWorkflowsManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/automations/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformWorkflowsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/automations/runs/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformWorkflowsManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/branches/[id]/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.branchManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/branches/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.branchManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/branches/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.branchManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/companies/[id]/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.companyManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/companies/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.companyManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/companies/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.companyManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/feature-configuration/cancel/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformConfigurationManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/feature-configuration/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformConfigurationManage,false,false,false,session + organisation context + Shared Access authorize()
api/settings/feature-configuration/route.ts,PUT,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.platformConfigurationManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/api-keys/[id]/revoke/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/developer-apps/[id]/keys/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/developer-apps/[id]/revoke/route.ts,POST,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/developer-apps/[id]/route.ts,PATCH,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsManage,false,false,true,session + organisation context + Shared Access authorize()
api/settings/integrations/developer-apps/route.ts,GET,WORKSPACE_PLATFORM,workspaceRoute,,CORE_PERMISSIONS.integrationsView,false,false,false,session + organisation context + Shared Access authorize()
