authority_type,authority_id,authority_name,requirement_count,semantic,flows_states,benchmark,architecture,verification_plan,wave,surface,journey_links,overall
BUSINESS_FEATURE,F456,Double-entry enforcement,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F457,Fiscal years,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F458,Accounting periods,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F459,Period locks,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F460,Cost centres,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F461,Departments / financial dimensions,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F462,Custom accounting dimensions,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F463,Customer invoices,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F464,Credit notes,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F465,Customer receipts,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F466,Payment allocation,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F467,Outstanding balances,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F468,AR aging,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F469,Customer statements,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F470,Credit control,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F471,Supplier invoices,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F472,Debit notes,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F473,Supplier payments,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F474,Supplier payment allocation,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F475,AP aging,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F476,Bank accounts,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F477,Cash accounts,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F478,Bank transactions,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F479,Bank reconciliation,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F480,Payment reconciliation,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F481,Tax codes,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F482,Tax calculation,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F483,GST,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F484,CGST / SGST / IGST,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F485,TDS,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F486,TCS,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F487,Tax reports,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F488,Budgets,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F489,Budget vs actual,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F490,Recurring journals,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F491,Accruals,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F492,Deferrals and prepayments,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F493,Revenue recognition,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F494,Multi-currency,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F495,Exchange rates,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F496,FX gains and losses,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F497,Intercompany,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F498,Multi-company,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F499,Consolidation,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F500,Financial close,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F501,Trial balance,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F502,Profit & Loss,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F503,Balance Sheet,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F504,Cash Flow Statement,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F505,General Ledger report,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F506,AR aging report,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F507,AP aging report,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F508,Cost-centre / dimension reports,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F509,Financial dashboards,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
BUSINESS_FEATURE,F510,Audit trail,37,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS
SHARED_PLATFORM,SP001,Organization and tenant lifecycle,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP002,Company and legal-entity structure,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP003,"Branch, site and operating-unit context",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP004,Identity and user lifecycle,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP005,Authentication and credential security,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP006,Session and device security,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP007,"MFA, account recovery and step-up authentication",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP008,Roles and permission model,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP009,"Record, field and contextual access control",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP010,Module entitlements and feature access,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP011,"Subscription, billing and usage metering",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP012,Approval framework and segregation of duties,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP013,Workflow and automation engine,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP014,Audit trail and change history,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP015,"Domain events, transactional outbox and event delivery",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP016,"Background jobs, scheduling, retries and dead letters",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP017,Notifications and preference center,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP018,Email delivery and inbound-mail platform,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP019,"Files, attachments and document security",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP020,Search and indexing,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP021,"Custom fields, tags and controlled extensibility",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP022,"Numbering, sequences and reference generation",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP023,"Import, export and bulk data operations",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP024,"API platform, versioning and error contracts",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP025,Webhooks and external integration runtime,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP026,"Configuration, effective dating and feature flags",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP027,"Localization, timezone, currency and UOM platform",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP028,"Privacy, consent, retention and data-subject controls",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP029,"Security governance, secrets, keys and secure delivery",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP030,"Observability, diagnostics and supportability",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP031,"Reporting, analytics and read-model platform",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP032,Accessibility and inclusive interaction,37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP033,"Experience Kernel, responsive web and cross-device UX",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP034,"Mobile platform, offline sync and device capabilities",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP035,"Reliability, backup, restore, disaster recovery and release safety",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
SHARED_PLATFORM,SP036,"AI governance, Copilot runtime and evaluation",37,PASS_A,PASS_A,PASS,PASS_E,PASS,PASS,PLATFORM,PASS,PASS
