feature_id,feature_name,module,requirement_id,requirement_type,requirement_status,test_ids,dossier_path,build_authority
F308,Quality standards,Quality,F308-FR-002,FR,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-FR-003,FR,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-US-001,US,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-US-002,US,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-FLOW-001,FLOW,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-FLOW-002,FLOW,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-BR-001,BR,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-BR-002,BR,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-DATA-001,DATA,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-DATA-002,DATA,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-VAL-001,VAL,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-VAL-002,VAL,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-CALC-001,CALC,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-UX-001,UX,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-UX-002,UX,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-UX-003,UX,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-SEC-001,SEC,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-SEC-002,SEC,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-AUTO-001,AUTO,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-APP-001,APP,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-NOTIF-001,NOTIF,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-REP-001,REP,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-AI-001,AI,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-INT-001,INT,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-INT-002,INT,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-API-001,API,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-API-002,API,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-PERF-001,PERF,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-OBS-001,OBS,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-E2E-001,E2E,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-E2E-002,E2E,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-UAT-001,UAT,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F308,Quality standards,Quality,F308-UAT-002,UAT,APPROVED,F308-E2E-001;F308-UAT-001,docs\03-modules\quality\features\F308-quality-standards.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-CAP-001,CAP,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-CAP-002,CAP,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-CAP-003,CAP,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-FR-001,FR,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-FR-002,FR,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-FR-003,FR,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-US-001,US,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-US-002,US,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-FLOW-001,FLOW,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-FLOW-002,FLOW,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-BR-001,BR,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-BR-002,BR,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-DATA-001,DATA,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-DATA-002,DATA,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-VAL-001,VAL,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-VAL-002,VAL,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-CALC-001,CALC,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-UX-001,UX,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-UX-002,UX,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-UX-003,UX,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-SEC-001,SEC,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-SEC-002,SEC,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-AUTO-001,AUTO,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-APP-001,APP,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-NOTIF-001,NOTIF,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-REP-001,REP,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-AI-001,AI,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-INT-001,INT,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-INT-002,INT,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-API-001,API,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-API-002,API,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-PERF-001,PERF,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-OBS-001,OBS,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-E2E-001,E2E,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-E2E-002,E2E,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-UAT-001,UAT,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F309,Inspection specifications,Quality,F309-UAT-002,UAT,APPROVED,F309-E2E-001;F309-UAT-001,docs\03-modules\quality\features\F309-inspection-specifications.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-CAP-001,CAP,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-CAP-002,CAP,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-CAP-003,CAP,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-FR-001,FR,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-FR-002,FR,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-FR-003,FR,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-US-001,US,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-US-002,US,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-FLOW-001,FLOW,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-FLOW-002,FLOW,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-BR-001,BR,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-BR-002,BR,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-DATA-001,DATA,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-DATA-002,DATA,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-VAL-001,VAL,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-VAL-002,VAL,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-CALC-001,CALC,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-UX-001,UX,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-UX-002,UX,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-UX-003,UX,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-SEC-001,SEC,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-SEC-002,SEC,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-AUTO-001,AUTO,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-APP-001,APP,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-NOTIF-001,NOTIF,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-REP-001,REP,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-AI-001,AI,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-INT-001,INT,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-INT-002,INT,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-API-001,API,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-API-002,API,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-PERF-001,PERF,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-OBS-001,OBS,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-E2E-001,E2E,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-E2E-002,E2E,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-UAT-001,UAT,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F310,Quality plans,Quality,F310-UAT-002,UAT,APPROVED,F310-E2E-001;F310-UAT-001,docs\03-modules\quality\features\F310-quality-plans.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-CAP-001,CAP,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-CAP-002,CAP,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-CAP-003,CAP,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-FR-001,FR,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-FR-002,FR,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-FR-003,FR,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-US-001,US,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-US-002,US,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-FLOW-001,FLOW,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-FLOW-002,FLOW,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-BR-001,BR,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-BR-002,BR,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-DATA-001,DATA,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-DATA-002,DATA,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-VAL-001,VAL,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-VAL-002,VAL,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-CALC-001,CALC,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-UX-001,UX,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-UX-002,UX,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-UX-003,UX,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-SEC-001,SEC,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-SEC-002,SEC,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-AUTO-001,AUTO,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-APP-001,APP,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-NOTIF-001,NOTIF,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-REP-001,REP,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-AI-001,AI,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-INT-001,INT,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
F311,Quality control points,Quality,F311-INT-002,INT,APPROVED,F311-E2E-001;F311-UAT-001,docs\03-modules\quality\features\F311-quality-control-points.md,SPECIFICATION_ONLY_UNTIL_GATE_PASS
