feature_id,module,feature_name,capability_id,capability_name,primary_wave,specification_status,current_code_status,implementation_status,automated_verification_status,codex_qa_status,human_uat_status,final_acceptance_status,active_blocker,dossier_path,evidence_path,last_updated_commit
F257,Assets,Warranty,AST-CAP-005,Maintenance and reliability,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F257-warranty.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F258,Assets,Inspection,AST-CAP-006,"Inspection, calibration and physical control",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F258-inspection.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F259,Assets,Calibration,AST-CAP-006,"Inspection, calibration and physical control",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F259-calibration.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F260,Assets,Physical verification and audit,AST-CAP-006,"Inspection, calibration and physical control",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F260-physical-verification-and-audit.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F261,Assets,Barcode / QR identification,AST-CAP-006,"Inspection, calibration and physical control",W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F261-barcode-qr-identification.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F262,Assets,Asset disposal,AST-CAP-007,Disposal and retirement,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F262-asset-disposal.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F263,Assets,Asset sale,AST-CAP-007,Disposal and retirement,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F263-asset-sale.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F264,Assets,Asset scrap,AST-CAP-007,Disposal and retirement,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F264-asset-scrap.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F265,Assets,Gain / loss on disposal,AST-CAP-007,Disposal and retirement,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F265-gain-loss-on-disposal.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F266,Assets,Asset accounting integration,AST-CAP-007,Disposal and retirement,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F266-asset-accounting-integration.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F267,Assets,Asset reports,AST-CAP-008,Asset analytics and reporting,W08,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/assets/features/F267-asset-reports.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F268,Point of Sale,Stores and outlets,POS-CAP-001,"Store, terminal and cashier control",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F268-stores-and-outlets.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F269,Point of Sale,POS terminals,POS-CAP-001,"Store, terminal and cashier control",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F269-pos-terminals.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F270,Point of Sale,Cashiers,POS-CAP-001,"Store, terminal and cashier control",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F270-cashiers.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F271,Point of Sale,Cashier permissions,POS-CAP-001,"Store, terminal and cashier control",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F271-cashier-permissions.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F272,Point of Sale,Product search,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F272-product-search.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F273,Point of Sale,Barcode scanning,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F273-barcode-scanning.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F274,Point of Sale,Product variants,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F274-product-variants.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F275,Point of Sale,Price lists,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F275-price-lists.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F276,Point of Sale,Customer selection,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F276-customer-selection.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F277,Point of Sale,Cart,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F277-cart.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F278,Point of Sale,Taxes,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F278-taxes.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F279,Point of Sale,Discounts,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F279-discounts.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F280,Point of Sale,Promotions,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F280-promotions.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F281,Point of Sale,Coupons,POS-CAP-002,"Assortment, pricing, customer and cart",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F281-coupons.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F282,Point of Sale,Cash payments,POS-CAP-003,Tender and payment execution,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F282-cash-payments.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F283,Point of Sale,Card payments,POS-CAP-003,Tender and payment execution,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F283-card-payments.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F284,Point of Sale,UPI and digital payments,POS-CAP-003,Tender and payment execution,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F284-upi-and-digital-payments.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F285,Point of Sale,Split payments,POS-CAP-003,Tender and payment execution,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F285-split-payments.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F286,Point of Sale,Multiple payment methods,POS-CAP-003,Tender and payment execution,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F286-multiple-payment-methods.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F287,Point of Sale,Hold / suspend sale,POS-CAP-004,Transaction continuity and documents,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F287-hold-suspend-sale.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F288,Point of Sale,Resume sale,POS-CAP-004,Transaction continuity and documents,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F288-resume-sale.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F289,Point of Sale,Receipt printing,POS-CAP-004,Transaction continuity and documents,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F289-receipt-printing.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F290,Point of Sale,Invoice generation,POS-CAP-004,Transaction continuity and documents,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F290-invoice-generation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F291,Point of Sale,Returns,POS-CAP-005,"Returns, refunds and exchanges",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F291-returns.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F292,Point of Sale,Refunds,POS-CAP-005,"Returns, refunds and exchanges",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F292-refunds.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F293,Point of Sale,Exchanges,POS-CAP-005,"Returns, refunds and exchanges",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F293-exchanges.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F294,Point of Sale,Stock reduction,POS-CAP-006,Inventory and offline continuity,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F294-stock-reduction.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F295,Point of Sale,Lot / serial support where required,POS-CAP-006,Inventory and offline continuity,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F295-lot-serial-support-where-required.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F296,Point of Sale,Real-time inventory,POS-CAP-006,Inventory and offline continuity,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F296-real-time-inventory.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F297,Point of Sale,Offline POS,POS-CAP-006,Inventory and offline continuity,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F297-offline-pos.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F298,Point of Sale,Offline-to-online synchronization,POS-CAP-006,Inventory and offline continuity,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F298-offline-to-online-synchronization.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F299,Point of Sale,Cash drawer opening balance,POS-CAP-007,"Cash, shift, day-end and reconciliation",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F299-cash-drawer-opening-balance.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F300,Point of Sale,Cash movements,POS-CAP-007,"Cash, shift, day-end and reconciliation",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F300-cash-movements.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F301,Point of Sale,Shift opening,POS-CAP-007,"Cash, shift, day-end and reconciliation",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F301-shift-opening.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F302,Point of Sale,Shift closing,POS-CAP-007,"Cash, shift, day-end and reconciliation",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F302-shift-closing.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F303,Point of Sale,Day-end / Z report,POS-CAP-007,"Cash, shift, day-end and reconciliation",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F303-day-end-z-report.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F304,Point of Sale,Payment reconciliation,POS-CAP-007,"Cash, shift, day-end and reconciliation",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F304-payment-reconciliation.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F305,Point of Sale,POS accounting posting,POS-CAP-007,"Cash, shift, day-end and reconciliation",W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F305-pos-accounting-posting.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F306,Point of Sale,Loyalty,POS-CAP-008,Loyalty,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F306-loyalty.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F307,Point of Sale,POS sales analytics,POS-CAP-009,POS analytics,W09,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/point-of-sale/features/F307-pos-sales-analytics.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F308,Quality,Quality standards,QUALITY-CAP-001,"Standards, specifications and quality planning",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F308-quality-standards.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F309,Quality,Inspection specifications,QUALITY-CAP-001,"Standards, specifications and quality planning",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F309-inspection-specifications.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F310,Quality,Quality plans,QUALITY-CAP-001,"Standards, specifications and quality planning",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F310-quality-plans.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F311,Quality,Quality control points,QUALITY-CAP-001,"Standards, specifications and quality planning",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F311-quality-control-points.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F312,Quality,Incoming inspection,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F312-incoming-inspection.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F313,Quality,In-process inspection,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F313-in-process-inspection.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F314,Quality,Final inspection,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F314-final-inspection.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F315,Quality,Sampling plans,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F315-sampling-plans.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F316,Quality,Measurement checks,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F316-measurement-checks.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F317,Quality,Pass / fail checks,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F317-pass-fail-checks.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F318,Quality,Tolerances,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F318-tolerances.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F319,Quality,Inspection results,QUALITY-CAP-002,"Inspection, sampling and deterministic evaluation",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F319-inspection-results.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F320,Quality,Defect recording,QUALITY-CAP-003,"Defect, NCR and quality hold control",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F320-defect-recording.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F321,Quality,Non-conformance / NCR,QUALITY-CAP-003,"Defect, NCR and quality hold control",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F321-non-conformance-ncr.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
F322,Quality,Quality hold,QUALITY-CAP-003,"Defect, NCR and quality hold control",W07,SPECIFICATION_READY,AUDITED,RECONCILIATION_REQUIRED,NOT_RECONCILED,NOT_RUN,NOT_RUN,NOT_APPROVED,Primary wave/predecessor and current-code evidence must be reconciled under the five-go protocol before acceptance.,docs/03-modules/quality/features/F322-quality-hold.md,,656ba69e302fbbf133fae0716c4dc7516d3a4a17
