feature_id,feature_name,module,module_slug,server_domain_area,web_experience_area,mobile_experience_area,tenant_schema_area,cross_module_area,shared_platform_rule,architecture_status,implementation_status
F190,Engineering change and revision control,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F191,Production reports,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F192,Production dashboard,Manufacturing,manufacturing,services/api/src/modules/manufacturing,apps/web/src/modules/manufacturing,apps/mobile/src/modules/manufacturing,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F193,Projects,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F194,Customer projects,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F195,Internal projects,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F196,Project templates,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F197,Work Breakdown Structure (WBS),Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F198,Milestones,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F199,Tasks,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F200,Subtasks,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F201,Task dependencies,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F202,Assignees,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F203,Priority,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F204,Project status,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F205,Gantt chart,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F206,Kanban / task board,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F207,Project calendar,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F208,Resource allocation,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F209,Resource availability,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F210,Timesheets,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F211,Project expenses,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F212,Materials consumed,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F213,Project procurement,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F214,Project budget,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F215,Budget revisions,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F216,Cost tracking,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F217,Revenue tracking,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F218,Fixed-price billing,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F219,Time-and-material billing,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F220,Milestone billing,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F221,Project invoices,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F222,Project profitability,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F223,Cost variance,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F224,Issues,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F225,Risks,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F226,Documents,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F227,Comments and collaboration,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F228,Progress tracking,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F229,Project dashboard,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F230,Project reports,Projects,projects,services/api/src/modules/projects,apps/web/src/modules/projects,apps/mobile/src/modules/projects,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F231,Asset register,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F232,Asset categories,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F233,Asset identification and code,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F234,Asset location,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F235,Custodian,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F236,Department,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F237,Purchase and capitalization,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F238,Asset creation from procurement,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F239,Asset transfers,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F240,Asset assignment,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F241,Asset movement history,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F242,Asset value,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F243,Useful life,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F244,Salvage value,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F245,Straight-line depreciation,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F246,Declining-balance depreciation,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F247,Units-of-production depreciation,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F248,Depreciation schedule,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F249,Depreciation posting,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F250,Asset revaluation,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F251,Asset impairment,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F252,Asset maintenance,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F253,Preventive maintenance,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F254,Maintenance schedule,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F255,Repair history,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F256,Downtime,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F257,Warranty,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F258,Inspection,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F259,Calibration,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F260,Physical verification and audit,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F261,Barcode / QR identification,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F262,Asset disposal,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F263,Asset sale,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F264,Asset scrap,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F265,Gain / loss on disposal,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F266,Asset accounting integration,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F267,Asset reports,Assets,assets,services/api/src/modules/assets,apps/web/src/modules/assets,apps/mobile/src/modules/assets,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F268,Stores and outlets,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F269,POS terminals,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F270,Cashiers,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F271,Cashier permissions,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F272,Product search,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F273,Barcode scanning,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F274,Product variants,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F275,Price lists,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F276,Customer selection,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F277,Cart,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F278,Taxes,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F279,Discounts,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F280,Promotions,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F281,Coupons,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F282,Cash payments,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F283,Card payments,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F284,UPI and digital payments,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
F285,Split payments,Point of Sale,point-of-sale,services/api/src/modules/point-of-sale,apps/web/src/modules/point-of-sale,apps/mobile/src/modules/point-of-sale,database/tenant,services/api/src/orchestration,Consume SP public contracts; do not fork platform capabilities,FROZEN_PLACEMENT_RULE,NOT_AUTHORIZED_BY_PASS_E_ALONE
