flow_id,feature_id,feature_name,module,semantic_family,flow_type,primary_actor,entry_point,preconditions,trigger,steps,state_before,state_after,permission_gate,business_validation,concurrency_idempotency,visible_ui_state,downstream_effect,failure_recovery,audit_evidence,acceptance_test,status,reviewed_on
F434-PFC-03,F434,Payroll approval,HR & Payroll,decision,ALTERNATE_PATH,Manager / HR / payroll approver,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,Complete a valid alternate configuration/role/partial/approval path without bypassing invariants.,For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Complete a valid alternate configuration/role/partial/approval path without bypassing invariants.,PENDING_REVIEW,REJECTED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show alternate path state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes ALTERNATE_PATH for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F434-PFC-04,F434,Payroll approval,HR & Payroll,decision,PERMISSION_DENIED,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,Reject unauthorized actor/scope/field/action before sensitive data or mutation is exposed.,For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Reject unauthorized actor/scope/field/action before sensitive data or mutation is exposed.,REQUESTED,REQUESTED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show permission denied state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes PERMISSION_DENIED for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F434-PFC-05,F434,Payroll approval,HR & Payroll,decision,VALIDATION_FAILURE,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,Reject invalid or stale business input with field/actionable errors and no partial side effects.,For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Reject invalid or stale business input with field/actionable errors and no partial side effects.,REQUESTED,REQUESTED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show validation failure state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes VALIDATION_FAILURE for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F434-PFC-06,F434,Payroll approval,HR & Payroll,decision,CONCURRENCY_CONFLICT,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,Detect or serialize concurrent actors so stale state cannot silently overwrite authoritative truth.,For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Detect or serialize concurrent actors so stale state cannot silently overwrite authoritative truth.,PENDING_REVIEW,CONFLICT_VISIBLE,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show concurrency conflict state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes CONCURRENCY_CONFLICT for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F434-PFC-07,F434,Payroll approval,HR & Payroll,decision,DUPLICATE_RETRY,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,"Use idempotency/replay rules so duplicate submit, job, callback or client retry does not duplicate effects.","For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Use idempotency/replay rules so duplicate submit, job, callback or client retry does not duplicate effects.",REQUEST_IN_FLIGHT,ORIGINAL_RESULT_REUSED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show duplicate retry state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes DUPLICATE_RETRY for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F434-PFC-08,F434,Payroll approval,HR & Payroll,decision,REVERSAL_RECOVERY,Manager / HR / payroll approver,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,Use explicit cancel/reopen/reverse/compensate semantics rather than deleting authoritative history.,For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Use explicit cancel/reopen/reverse/compensate semantics rather than deleting authoritative history.,APPLIED,REVERSED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show reversal recovery state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes REVERSAL_RECOVERY for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F434-PFC-09,F434,Payroll approval,HR & Payroll,decision,DOWNSTREAM_FAILURE,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,"Surface partial integration/worker failure, preserve source truth, retry safely and route persistent failures to an exception queue.","For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Surface partial integration/worker failure, preserve source truth, retry safely and route persistent failures to an exception queue.",LOCAL_COMMIT_OR_PENDING_EFFECT,EXCEPTION_VISIBLE,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show downstream failure state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes DOWNSTREAM_FAILURE for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F434-PFC-10,F434,Payroll approval,HR & Payroll,decision,RECONCILIATION_CLOSURE,Manager / HR / payroll approver,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F434 permission and applicable scope; prerequisite records active and accessible.,Prove the feature result agrees with downstream ledger/stock/payment/payroll/project/audit truth where applicable and close exceptions visibly.,For Payroll approval: resolve authorised context; load current authoritative state; evaluate the request/approval/decision application rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Prove the feature result agrees with downstream ledger/stock/payment/payroll/project/audit truth where applicable and close exceptions visibly.,COMPLETED_WITH_DOWNSTREAM_EFFECTS,RECONCILED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F434 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show reconciliation closure state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F434; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F434 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes RECONCILIATION_CLOSURE for F434, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-01,F435,Payslips,HR & Payroll,document,ENTRY_CONTEXT,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,Open the correct workspace/deep link and resolve authoritative tenant/company/site context before exposing actions.,For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Open the correct workspace/deep link and resolve authoritative tenant/company/site context before exposing actions.,OUTSIDE,DRAFT,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show entry context state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes ENTRY_CONTEXT for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-02,F435,Payslips,HR & Payroll,document,HAPPY_PATH,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,Complete the primary operator outcome from valid entry through durable success and visible confirmation.,For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Complete the primary operator outcome from valid entry through durable success and visible confirmation.,DRAFT,FULFILLED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show happy path state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes HAPPY_PATH for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-03,F435,Payslips,HR & Payroll,document,ALTERNATE_PATH,Manager / HR / payroll approver,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,Complete a valid alternate configuration/role/partial/approval path without bypassing invariants.,For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Complete a valid alternate configuration/role/partial/approval path without bypassing invariants.,SUBMITTED,POSTED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show alternate path state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes ALTERNATE_PATH for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-04,F435,Payslips,HR & Payroll,document,PERMISSION_DENIED,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,Reject unauthorized actor/scope/field/action before sensitive data or mutation is exposed.,For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Reject unauthorized actor/scope/field/action before sensitive data or mutation is exposed.,DRAFT,DRAFT,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show permission denied state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes PERMISSION_DENIED for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-05,F435,Payslips,HR & Payroll,document,VALIDATION_FAILURE,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,Reject invalid or stale business input with field/actionable errors and no partial side effects.,For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Reject invalid or stale business input with field/actionable errors and no partial side effects.,DRAFT,DRAFT,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show validation failure state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes VALIDATION_FAILURE for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-06,F435,Payslips,HR & Payroll,document,CONCURRENCY_CONFLICT,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,Detect or serialize concurrent actors so stale state cannot silently overwrite authoritative truth.,For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Detect or serialize concurrent actors so stale state cannot silently overwrite authoritative truth.,SUBMITTED,CONFLICT_VISIBLE,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show concurrency conflict state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes CONCURRENCY_CONFLICT for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-07,F435,Payslips,HR & Payroll,document,DUPLICATE_RETRY,Employee / HR operator,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,"Use idempotency/replay rules so duplicate submit, job, callback or client retry does not duplicate effects.","For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Use idempotency/replay rules so duplicate submit, job, callback or client retry does not duplicate effects.",REQUEST_IN_FLIGHT,ORIGINAL_RESULT_REUSED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show duplicate retry state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes DUPLICATE_RETRY for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
F435-PFC-08,F435,Payslips,HR & Payroll,document,REVERSAL_RECOVERY,Manager / HR / payroll approver,HR & Payroll workspace / authorised deep link / related-record context,Authenticated tenant/company context; F435 permission and applicable scope; prerequisite records active and accessible.,Use explicit cancel/reopen/reverse/compensate semantics rather than deleting authoritative history.,For Payslips: resolve authorised context; load current authoritative state; evaluate the business document lifecycle rules; execute only through the owning module command; persist transaction/audit/outbox atomically when writing; render the resulting state and permitted next actions. Path objective: Use explicit cancel/reopen/reverse/compensate semantics rather than deleting authoritative history.,FULFILLED,REVERSED,Server checks module entitlement + HR & Payroll action permission + company/branch/site/project/warehouse/record/field scope before protected read/write.,Apply the frozen F435 semantic CORE/DATA/RULE requirements plus current effective configuration; stale/deleted/held/closed references and illegal transitions must fail server-side.,Read path uses version/freshness semantics; writes use optimistic version checks or row/advisory locks according to invariant risk. Retryable mutations require an idempotency key or stable natural replay key; duplicate result returns the original outcome.,"Show reversal recovery state with role-appropriate actions, reason/error, current version, processing/disabled controls where applicable, and accessible status announcement. Desktop/tablet/mobile adaptation follows the dossier mobile classification and Experience Kernel.","Use only public module/shared-platform contracts listed by F435; audit/outbox is mandatory for material writes. If no business downstream effect applies, record an explicit NONE decision rather than performing hidden writes.","No partial authoritative mutation may remain after a synchronous failure. Unknown async/external outcome becomes pending/exception, is retried with backoff, and is reconciled before closure. Reversal is compensating/versioned, never destructive history deletion.",Correlation/request id + actor + scope + F435 command/query + before/after or decision reason + idempotency/retry metadata for material actions.,"Automated/E2E test executes REVERSAL_RECOVERY for F435, proves expected visible state and authoritative data/audit/downstream outcome, and proves prohibited side effects do not occur.",FROZEN,2026-08-31
