feature_id,feature_name,module,dossier_path,schema_version,mandatory_sections,nested_requirement_types,requirement_contract,ux_contract,working_status,readiness_gate,current_code_evidence,semantic_research,note
F223,Cost variance,Projects,docs/03-modules/projects/features/F223-cost-variance.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F224,Issues,Projects,docs/03-modules/projects/features/F224-issues.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F225,Risks,Projects,docs/03-modules/projects/features/F225-risks.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F226,Documents,Projects,docs/03-modules/projects/features/F226-documents.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F227,Comments and collaboration,Projects,docs/03-modules/projects/features/F227-comments-and-collaboration.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F228,Progress tracking,Projects,docs/03-modules/projects/features/F228-progress-tracking.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F229,Project dashboard,Projects,docs/03-modules/projects/features/F229-project-dashboard.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F230,Project reports,Projects,docs/03-modules/projects/features/F230-project-reports.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F231,Asset register,Assets,docs/03-modules/assets/features/F231-asset-register.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F232,Asset categories,Assets,docs/03-modules/assets/features/F232-asset-categories.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F233,Asset identification and code,Assets,docs/03-modules/assets/features/F233-asset-identification-and-code.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F234,Asset location,Assets,docs/03-modules/assets/features/F234-asset-location.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F235,Custodian,Assets,docs/03-modules/assets/features/F235-custodian.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F236,Department,Assets,docs/03-modules/assets/features/F236-department.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F237,Purchase and capitalization,Assets,docs/03-modules/assets/features/F237-purchase-and-capitalization.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F238,Asset creation from procurement,Assets,docs/03-modules/assets/features/F238-asset-creation-from-procurement.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F239,Asset transfers,Assets,docs/03-modules/assets/features/F239-asset-transfers.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F240,Asset assignment,Assets,docs/03-modules/assets/features/F240-asset-assignment.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F241,Asset movement history,Assets,docs/03-modules/assets/features/F241-asset-movement-history.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F242,Asset value,Assets,docs/03-modules/assets/features/F242-asset-value.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F243,Useful life,Assets,docs/03-modules/assets/features/F243-useful-life.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F244,Salvage value,Assets,docs/03-modules/assets/features/F244-salvage-value.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F245,Straight-line depreciation,Assets,docs/03-modules/assets/features/F245-straight-line-depreciation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F246,Declining-balance depreciation,Assets,docs/03-modules/assets/features/F246-declining-balance-depreciation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F247,Units-of-production depreciation,Assets,docs/03-modules/assets/features/F247-units-of-production-depreciation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F248,Depreciation schedule,Assets,docs/03-modules/assets/features/F248-depreciation-schedule.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F249,Depreciation posting,Assets,docs/03-modules/assets/features/F249-depreciation-posting.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F250,Asset revaluation,Assets,docs/03-modules/assets/features/F250-asset-revaluation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F251,Asset impairment,Assets,docs/03-modules/assets/features/F251-asset-impairment.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F252,Asset maintenance,Assets,docs/03-modules/assets/features/F252-asset-maintenance.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F253,Preventive maintenance,Assets,docs/03-modules/assets/features/F253-preventive-maintenance.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F254,Maintenance schedule,Assets,docs/03-modules/assets/features/F254-maintenance-schedule.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F255,Repair history,Assets,docs/03-modules/assets/features/F255-repair-history.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F256,Downtime,Assets,docs/03-modules/assets/features/F256-downtime.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F257,Warranty,Assets,docs/03-modules/assets/features/F257-warranty.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F258,Inspection,Assets,docs/03-modules/assets/features/F258-inspection.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F259,Calibration,Assets,docs/03-modules/assets/features/F259-calibration.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F260,Physical verification and audit,Assets,docs/03-modules/assets/features/F260-physical-verification-and-audit.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F261,Barcode / QR identification,Assets,docs/03-modules/assets/features/F261-barcode-qr-identification.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F262,Asset disposal,Assets,docs/03-modules/assets/features/F262-asset-disposal.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F263,Asset sale,Assets,docs/03-modules/assets/features/F263-asset-sale.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F264,Asset scrap,Assets,docs/03-modules/assets/features/F264-asset-scrap.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F265,Gain / loss on disposal,Assets,docs/03-modules/assets/features/F265-gain-loss-on-disposal.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F266,Asset accounting integration,Assets,docs/03-modules/assets/features/F266-asset-accounting-integration.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F267,Asset reports,Assets,docs/03-modules/assets/features/F267-asset-reports.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F268,Stores and outlets,Point of Sale,docs/03-modules/point-of-sale/features/F268-stores-and-outlets.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F269,POS terminals,Point of Sale,docs/03-modules/point-of-sale/features/F269-pos-terminals.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F270,Cashiers,Point of Sale,docs/03-modules/point-of-sale/features/F270-cashiers.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F271,Cashier permissions,Point of Sale,docs/03-modules/point-of-sale/features/F271-cashier-permissions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F272,Product search,Point of Sale,docs/03-modules/point-of-sale/features/F272-product-search.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F273,Barcode scanning,Point of Sale,docs/03-modules/point-of-sale/features/F273-barcode-scanning.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F274,Product variants,Point of Sale,docs/03-modules/point-of-sale/features/F274-product-variants.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F275,Price lists,Point of Sale,docs/03-modules/point-of-sale/features/F275-price-lists.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F276,Customer selection,Point of Sale,docs/03-modules/point-of-sale/features/F276-customer-selection.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F277,Cart,Point of Sale,docs/03-modules/point-of-sale/features/F277-cart.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F278,Taxes,Point of Sale,docs/03-modules/point-of-sale/features/F278-taxes.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F279,Discounts,Point of Sale,docs/03-modules/point-of-sale/features/F279-discounts.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F280,Promotions,Point of Sale,docs/03-modules/point-of-sale/features/F280-promotions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F281,Coupons,Point of Sale,docs/03-modules/point-of-sale/features/F281-coupons.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F282,Cash payments,Point of Sale,docs/03-modules/point-of-sale/features/F282-cash-payments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F283,Card payments,Point of Sale,docs/03-modules/point-of-sale/features/F283-card-payments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F284,UPI and digital payments,Point of Sale,docs/03-modules/point-of-sale/features/F284-upi-and-digital-payments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F285,Split payments,Point of Sale,docs/03-modules/point-of-sale/features/F285-split-payments.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F286,Multiple payment methods,Point of Sale,docs/03-modules/point-of-sale/features/F286-multiple-payment-methods.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F287,Hold / suspend sale,Point of Sale,docs/03-modules/point-of-sale/features/F287-hold-suspend-sale.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F288,Resume sale,Point of Sale,docs/03-modules/point-of-sale/features/F288-resume-sale.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F289,Receipt printing,Point of Sale,docs/03-modules/point-of-sale/features/F289-receipt-printing.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F290,Invoice generation,Point of Sale,docs/03-modules/point-of-sale/features/F290-invoice-generation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F291,Returns,Point of Sale,docs/03-modules/point-of-sale/features/F291-returns.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F292,Refunds,Point of Sale,docs/03-modules/point-of-sale/features/F292-refunds.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F293,Exchanges,Point of Sale,docs/03-modules/point-of-sale/features/F293-exchanges.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F294,Stock reduction,Point of Sale,docs/03-modules/point-of-sale/features/F294-stock-reduction.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F295,Lot / serial support where required,Point of Sale,docs/03-modules/point-of-sale/features/F295-lot-serial-support-where-required.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F296,Real-time inventory,Point of Sale,docs/03-modules/point-of-sale/features/F296-real-time-inventory.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F297,Offline POS,Point of Sale,docs/03-modules/point-of-sale/features/F297-offline-pos.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F298,Offline-to-online synchronization,Point of Sale,docs/03-modules/point-of-sale/features/F298-offline-to-online-synchronization.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F299,Cash drawer opening balance,Point of Sale,docs/03-modules/point-of-sale/features/F299-cash-drawer-opening-balance.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F300,Cash movements,Point of Sale,docs/03-modules/point-of-sale/features/F300-cash-movements.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F301,Shift opening,Point of Sale,docs/03-modules/point-of-sale/features/F301-shift-opening.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F302,Shift closing,Point of Sale,docs/03-modules/point-of-sale/features/F302-shift-closing.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F303,Day-end / Z report,Point of Sale,docs/03-modules/point-of-sale/features/F303-day-end-z-report.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F304,Payment reconciliation,Point of Sale,docs/03-modules/point-of-sale/features/F304-payment-reconciliation.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F305,POS accounting posting,Point of Sale,docs/03-modules/point-of-sale/features/F305-pos-accounting-posting.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F306,Loyalty,Point of Sale,docs/03-modules/point-of-sale/features/F306-loyalty.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F307,POS sales analytics,Point of Sale,docs/03-modules/point-of-sale/features/F307-pos-sales-analytics.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F308,Quality standards,Quality,docs/03-modules/quality/features/F308-quality-standards.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F309,Inspection specifications,Quality,docs/03-modules/quality/features/F309-inspection-specifications.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F310,Quality plans,Quality,docs/03-modules/quality/features/F310-quality-plans.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F311,Quality control points,Quality,docs/03-modules/quality/features/F311-quality-control-points.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F312,Incoming inspection,Quality,docs/03-modules/quality/features/F312-incoming-inspection.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F313,In-process inspection,Quality,docs/03-modules/quality/features/F313-in-process-inspection.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F314,Final inspection,Quality,docs/03-modules/quality/features/F314-final-inspection.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F315,Sampling plans,Quality,docs/03-modules/quality/features/F315-sampling-plans.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F316,Measurement checks,Quality,docs/03-modules/quality/features/F316-measurement-checks.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F317,Pass / fail checks,Quality,docs/03-modules/quality/features/F317-pass-fail-checks.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F318,Tolerances,Quality,docs/03-modules/quality/features/F318-tolerances.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F319,Inspection results,Quality,docs/03-modules/quality/features/F319-inspection-results.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F320,Defect recording,Quality,docs/03-modules/quality/features/F320-defect-recording.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F321,Non-conformance / NCR,Quality,docs/03-modules/quality/features/F321-non-conformance-ncr.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F322,Quality hold,Quality,docs/03-modules/quality/features/F322-quality-hold.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F323,Quality hold must block stock movement,Quality,docs/03-modules/quality/features/F323-quality-hold-must-block-stock-movement.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F324,Hold release,Quality,docs/03-modules/quality/features/F324-hold-release.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F325,Disposition,Quality,docs/03-modules/quality/features/F325-disposition.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F326,Rework,Quality,docs/03-modules/quality/features/F326-rework.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F327,Scrap,Quality,docs/03-modules/quality/features/F327-scrap.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F328,Return to supplier,Quality,docs/03-modules/quality/features/F328-return-to-supplier.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F329,Use-as-is approval,Quality,docs/03-modules/quality/features/F329-use-as-is-approval.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F330,Root-cause analysis,Quality,docs/03-modules/quality/features/F330-root-cause-analysis.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F331,CAPA,Quality,docs/03-modules/quality/features/F331-capa.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F332,Corrective actions,Quality,docs/03-modules/quality/features/F332-corrective-actions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F333,Preventive actions,Quality,docs/03-modules/quality/features/F333-preventive-actions.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
F334,Supplier quality,Quality,docs/03-modules/quality/features/F334-supplier-quality.md,3.0.0,54,21,PASS,PASS,UNSPECIFIED,NONE,PENDING_MODULE_PASS,PENDING_MODULE_PASS,Framework contract only; does not claim researched subfeature completeness.
