requirement_id,feature_id,capability_id,module,requirement_type,priority,ui_relevance,test_ids,status
F347-DATA-001,F347,SUPPORT-CAP-001,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-DATA-001,IMPLEMENTED_UNVERIFIED
F347-VAL-001,F347,SUPPORT-CAP-001,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-VAL-001,IMPLEMENTED_UNVERIFIED
F347-CALC-001,F347,SUPPORT-CAP-001,Support / Customer Service,CALC,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-CALC-001,IMPLEMENTED_UNVERIFIED
F347-UX-001,F347,SUPPORT-CAP-001,Support / Customer Service,UX,P1,DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-UX-001,IMPLEMENTED_UNVERIFIED
F347-SEC-001,F347,SUPPORT-CAP-001,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-SEC-001,IMPLEMENTED_UNVERIFIED
F347-AUTO-001,F347,SUPPORT-CAP-001,Support / Customer Service,AUTO,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-AUTO-001,IMPLEMENTED_UNVERIFIED
F347-APP-001,F347,SUPPORT-CAP-001,Support / Customer Service,APP,P1,DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-APP-001,IMPLEMENTED_UNVERIFIED
F347-NOTIF-001,F347,SUPPORT-CAP-001,Support / Customer Service,NOTIF,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-NOTIF-001,IMPLEMENTED_UNVERIFIED
F347-REP-001,F347,SUPPORT-CAP-001,Support / Customer Service,REP,P1,DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-REP-001,IMPLEMENTED_UNVERIFIED
F347-AI-001,F347,SUPPORT-CAP-001,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-AI-001,IMPLEMENTED_UNVERIFIED
F347-INT-001,F347,SUPPORT-CAP-001,Support / Customer Service,INT,P0,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-INT-001,IMPLEMENTED_UNVERIFIED
F347-API-001,F347,SUPPORT-CAP-001,Support / Customer Service,API,P0,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-API-001,IMPLEMENTED_UNVERIFIED
F347-PERF-001,F347,SUPPORT-CAP-001,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-PERF-001,IMPLEMENTED_UNVERIFIED
F347-OBS-001,F347,SUPPORT-CAP-001,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-OBS-001,IMPLEMENTED_UNVERIFIED
F347-E2E-001,F347,SUPPORT-CAP-001,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-E2E-001,IMPLEMENTED_UNVERIFIED
F347-UAT-001,F347,SUPPORT-CAP-001,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-UAT-001,IMPLEMENTED_UNVERIFIED
F347-FR-003,F347,SUPPORT-CAP-001,Support / Customer Service,FR,P1,DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-FR-003,IMPLEMENTED_UNVERIFIED
F347-FLOW-003,F347,SUPPORT-CAP-001,Support / Customer Service,FLOW,P0,DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-FLOW-003,IMPLEMENTED_UNVERIFIED
F347-DATA-002,F347,SUPPORT-CAP-001,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-DATA-002,IMPLEMENTED_UNVERIFIED
F347-VAL-002,F347,SUPPORT-CAP-001,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-VAL-002,IMPLEMENTED_UNVERIFIED
F347-BR-002,F347,SUPPORT-CAP-001,Support / Customer Service,BR,P0,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-BR-002,IMPLEMENTED_UNVERIFIED
F347-UX-002,F347,SUPPORT-CAP-001,Support / Customer Service,UX,P1,DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-UX-002,IMPLEMENTED_UNVERIFIED
F347-SEC-002,F347,SUPPORT-CAP-001,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-SEC-002,IMPLEMENTED_UNVERIFIED
F347-INT-002,F347,SUPPORT-CAP-001,Support / Customer Service,INT,P0,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-INT-002,IMPLEMENTED_UNVERIFIED
F347-PERF-002,F347,SUPPORT-CAP-001,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-PERF-002,IMPLEMENTED_UNVERIFIED
F347-OBS-002,F347,SUPPORT-CAP-001,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-OBS-002,IMPLEMENTED_UNVERIFIED
F347-E2E-002,F347,SUPPORT-CAP-001,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-E2E-002,IMPLEMENTED_UNVERIFIED
F347-UAT-002,F347,SUPPORT-CAP-001,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-UAT-002,IMPLEMENTED_UNVERIFIED
F347-AI-002,F347,SUPPORT-CAP-001,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F347-E2E-001;F347-UAT-001;PVT-F347-AI-002,IMPLEMENTED_UNVERIFIED
F347-APP-002,F347,SUPPORT-CAP-001,Support / Customer Service,APP,P1,DIRECT_UI,F347-E2E-001;F347-UAT-001;PVT-F347-APP-002,IMPLEMENTED_UNVERIFIED
F348-CAP-001,F348,SUPPORT-CAP-001,Support / Customer Service,CAP,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-CAP-001,NOT_STARTED
F348-FR-001,F348,SUPPORT-CAP-001,Support / Customer Service,FR,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-FR-001,NOT_STARTED
F348-FR-002,F348,SUPPORT-CAP-001,Support / Customer Service,FR,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-FR-002,NOT_STARTED
F348-US-001,F348,SUPPORT-CAP-001,Support / Customer Service,US,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-US-001,NOT_STARTED
F348-FLOW-001,F348,SUPPORT-CAP-001,Support / Customer Service,FLOW,P0,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-FLOW-001,NOT_STARTED
F348-FLOW-002,F348,SUPPORT-CAP-001,Support / Customer Service,FLOW,P0,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-FLOW-002,NOT_STARTED
F348-BR-001,F348,SUPPORT-CAP-001,Support / Customer Service,BR,P0,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-BR-001,NOT_STARTED
F348-DATA-001,F348,SUPPORT-CAP-001,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-DATA-001,NOT_STARTED
F348-VAL-001,F348,SUPPORT-CAP-001,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-VAL-001,NOT_STARTED
F348-CALC-001,F348,SUPPORT-CAP-001,Support / Customer Service,CALC,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-CALC-001,NOT_STARTED
F348-UX-001,F348,SUPPORT-CAP-001,Support / Customer Service,UX,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-UX-001,NOT_STARTED
F348-SEC-001,F348,SUPPORT-CAP-001,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-SEC-001,NOT_STARTED
F348-AUTO-001,F348,SUPPORT-CAP-001,Support / Customer Service,AUTO,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-AUTO-001,NOT_STARTED
F348-APP-001,F348,SUPPORT-CAP-001,Support / Customer Service,APP,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-APP-001,NOT_STARTED
F348-NOTIF-001,F348,SUPPORT-CAP-001,Support / Customer Service,NOTIF,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-NOTIF-001,NOT_STARTED
F348-REP-001,F348,SUPPORT-CAP-001,Support / Customer Service,REP,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-REP-001,NOT_STARTED
F348-AI-001,F348,SUPPORT-CAP-001,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-AI-001,NOT_STARTED
F348-INT-001,F348,SUPPORT-CAP-001,Support / Customer Service,INT,P0,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-INT-001,NOT_STARTED
F348-API-001,F348,SUPPORT-CAP-001,Support / Customer Service,API,P0,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-API-001,NOT_STARTED
F348-PERF-001,F348,SUPPORT-CAP-001,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-PERF-001,NOT_STARTED
F348-OBS-001,F348,SUPPORT-CAP-001,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-OBS-001,NOT_STARTED
F348-E2E-001,F348,SUPPORT-CAP-001,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-E2E-001,NOT_STARTED
F348-UAT-001,F348,SUPPORT-CAP-001,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-UAT-001,NOT_STARTED
F348-FR-003,F348,SUPPORT-CAP-001,Support / Customer Service,FR,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-FR-003,NOT_STARTED
F348-FLOW-003,F348,SUPPORT-CAP-001,Support / Customer Service,FLOW,P0,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-FLOW-003,NOT_STARTED
F348-DATA-002,F348,SUPPORT-CAP-001,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-DATA-002,NOT_STARTED
F348-VAL-002,F348,SUPPORT-CAP-001,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-VAL-002,NOT_STARTED
F348-BR-002,F348,SUPPORT-CAP-001,Support / Customer Service,BR,P0,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-BR-002,NOT_STARTED
F348-UX-002,F348,SUPPORT-CAP-001,Support / Customer Service,UX,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-UX-002,NOT_STARTED
F348-SEC-002,F348,SUPPORT-CAP-001,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-SEC-002,NOT_STARTED
F348-INT-002,F348,SUPPORT-CAP-001,Support / Customer Service,INT,P0,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-INT-002,NOT_STARTED
F348-PERF-002,F348,SUPPORT-CAP-001,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-PERF-002,NOT_STARTED
F348-OBS-002,F348,SUPPORT-CAP-001,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-OBS-002,NOT_STARTED
F348-E2E-002,F348,SUPPORT-CAP-001,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-E2E-002,NOT_STARTED
F348-UAT-002,F348,SUPPORT-CAP-001,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-UAT-002,NOT_STARTED
F348-AI-002,F348,SUPPORT-CAP-001,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F348-E2E-001;F348-UAT-001;PVT-F348-AI-002,NOT_STARTED
F348-APP-002,F348,SUPPORT-CAP-001,Support / Customer Service,APP,P1,DIRECT_UI,F348-E2E-001;F348-UAT-001;PVT-F348-APP-002,NOT_STARTED
F349-CAP-001,F349,SUPPORT-CAP-001,Support / Customer Service,CAP,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-CAP-001,PARTIAL
F349-FR-001,F349,SUPPORT-CAP-001,Support / Customer Service,FR,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-FR-001,PARTIAL
F349-FR-002,F349,SUPPORT-CAP-001,Support / Customer Service,FR,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-FR-002,PARTIAL
F349-US-001,F349,SUPPORT-CAP-001,Support / Customer Service,US,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-US-001,PARTIAL
F349-FLOW-001,F349,SUPPORT-CAP-001,Support / Customer Service,FLOW,P0,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-FLOW-001,PARTIAL
F349-FLOW-002,F349,SUPPORT-CAP-001,Support / Customer Service,FLOW,P0,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-FLOW-002,PARTIAL
F349-BR-001,F349,SUPPORT-CAP-001,Support / Customer Service,BR,P0,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-BR-001,PARTIAL
F349-DATA-001,F349,SUPPORT-CAP-001,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-DATA-001,PARTIAL
F349-VAL-001,F349,SUPPORT-CAP-001,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-VAL-001,PARTIAL
F349-CALC-001,F349,SUPPORT-CAP-001,Support / Customer Service,CALC,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-CALC-001,PARTIAL
F349-UX-001,F349,SUPPORT-CAP-001,Support / Customer Service,UX,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-UX-001,PARTIAL
F349-SEC-001,F349,SUPPORT-CAP-001,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-SEC-001,PARTIAL
F349-AUTO-001,F349,SUPPORT-CAP-001,Support / Customer Service,AUTO,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-AUTO-001,PARTIAL
F349-APP-001,F349,SUPPORT-CAP-001,Support / Customer Service,APP,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-APP-001,PARTIAL
F349-NOTIF-001,F349,SUPPORT-CAP-001,Support / Customer Service,NOTIF,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-NOTIF-001,PARTIAL
F349-REP-001,F349,SUPPORT-CAP-001,Support / Customer Service,REP,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-REP-001,PARTIAL
F349-AI-001,F349,SUPPORT-CAP-001,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-AI-001,PARTIAL
F349-INT-001,F349,SUPPORT-CAP-001,Support / Customer Service,INT,P0,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-INT-001,PARTIAL
F349-API-001,F349,SUPPORT-CAP-001,Support / Customer Service,API,P0,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-API-001,PARTIAL
F349-PERF-001,F349,SUPPORT-CAP-001,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-PERF-001,PARTIAL
F349-OBS-001,F349,SUPPORT-CAP-001,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-OBS-001,PARTIAL
F349-E2E-001,F349,SUPPORT-CAP-001,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-E2E-001,PARTIAL
F349-UAT-001,F349,SUPPORT-CAP-001,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-UAT-001,PARTIAL
F349-FR-003,F349,SUPPORT-CAP-001,Support / Customer Service,FR,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-FR-003,PARTIAL
F349-FLOW-003,F349,SUPPORT-CAP-001,Support / Customer Service,FLOW,P0,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-FLOW-003,PARTIAL
F349-DATA-002,F349,SUPPORT-CAP-001,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-DATA-002,PARTIAL
F349-VAL-002,F349,SUPPORT-CAP-001,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-VAL-002,PARTIAL
F349-BR-002,F349,SUPPORT-CAP-001,Support / Customer Service,BR,P0,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-BR-002,PARTIAL
F349-UX-002,F349,SUPPORT-CAP-001,Support / Customer Service,UX,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-UX-002,PARTIAL
F349-SEC-002,F349,SUPPORT-CAP-001,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-SEC-002,PARTIAL
F349-INT-002,F349,SUPPORT-CAP-001,Support / Customer Service,INT,P0,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-INT-002,PARTIAL
F349-PERF-002,F349,SUPPORT-CAP-001,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-PERF-002,PARTIAL
F349-OBS-002,F349,SUPPORT-CAP-001,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-OBS-002,PARTIAL
F349-E2E-002,F349,SUPPORT-CAP-001,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-E2E-002,PARTIAL
F349-UAT-002,F349,SUPPORT-CAP-001,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-UAT-002,PARTIAL
F349-AI-002,F349,SUPPORT-CAP-001,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F349-E2E-001;F349-UAT-001;PVT-F349-AI-002,PARTIAL
F349-APP-002,F349,SUPPORT-CAP-001,Support / Customer Service,APP,P1,DIRECT_UI,F349-E2E-001;F349-UAT-001;PVT-F349-APP-002,PARTIAL
F350-CAP-001,F350,SUPPORT-CAP-002,Support / Customer Service,CAP,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-CAP-001,IMPLEMENTED_UNVERIFIED
F350-FR-001,F350,SUPPORT-CAP-002,Support / Customer Service,FR,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-FR-001,IMPLEMENTED_UNVERIFIED
F350-FR-002,F350,SUPPORT-CAP-002,Support / Customer Service,FR,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-FR-002,IMPLEMENTED_UNVERIFIED
F350-US-001,F350,SUPPORT-CAP-002,Support / Customer Service,US,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-US-001,IMPLEMENTED_UNVERIFIED
F350-FLOW-001,F350,SUPPORT-CAP-002,Support / Customer Service,FLOW,P0,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-FLOW-001,IMPLEMENTED_UNVERIFIED
F350-FLOW-002,F350,SUPPORT-CAP-002,Support / Customer Service,FLOW,P0,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-FLOW-002,IMPLEMENTED_UNVERIFIED
F350-BR-001,F350,SUPPORT-CAP-002,Support / Customer Service,BR,P0,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-BR-001,IMPLEMENTED_UNVERIFIED
F350-DATA-001,F350,SUPPORT-CAP-002,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-DATA-001,IMPLEMENTED_UNVERIFIED
F350-VAL-001,F350,SUPPORT-CAP-002,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-VAL-001,IMPLEMENTED_UNVERIFIED
F350-CALC-001,F350,SUPPORT-CAP-002,Support / Customer Service,CALC,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-CALC-001,IMPLEMENTED_UNVERIFIED
F350-UX-001,F350,SUPPORT-CAP-002,Support / Customer Service,UX,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-UX-001,IMPLEMENTED_UNVERIFIED
F350-SEC-001,F350,SUPPORT-CAP-002,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-SEC-001,IMPLEMENTED_UNVERIFIED
F350-AUTO-001,F350,SUPPORT-CAP-002,Support / Customer Service,AUTO,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-AUTO-001,IMPLEMENTED_UNVERIFIED
F350-APP-001,F350,SUPPORT-CAP-002,Support / Customer Service,APP,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-APP-001,IMPLEMENTED_UNVERIFIED
F350-NOTIF-001,F350,SUPPORT-CAP-002,Support / Customer Service,NOTIF,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-NOTIF-001,IMPLEMENTED_UNVERIFIED
F350-REP-001,F350,SUPPORT-CAP-002,Support / Customer Service,REP,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-REP-001,IMPLEMENTED_UNVERIFIED
F350-AI-001,F350,SUPPORT-CAP-002,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-AI-001,IMPLEMENTED_UNVERIFIED
F350-INT-001,F350,SUPPORT-CAP-002,Support / Customer Service,INT,P0,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-INT-001,IMPLEMENTED_UNVERIFIED
F350-API-001,F350,SUPPORT-CAP-002,Support / Customer Service,API,P0,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-API-001,IMPLEMENTED_UNVERIFIED
F350-PERF-001,F350,SUPPORT-CAP-002,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-PERF-001,IMPLEMENTED_UNVERIFIED
F350-OBS-001,F350,SUPPORT-CAP-002,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-OBS-001,IMPLEMENTED_UNVERIFIED
F350-E2E-001,F350,SUPPORT-CAP-002,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-E2E-001,IMPLEMENTED_UNVERIFIED
F350-UAT-001,F350,SUPPORT-CAP-002,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-UAT-001,IMPLEMENTED_UNVERIFIED
F350-FR-003,F350,SUPPORT-CAP-002,Support / Customer Service,FR,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-FR-003,IMPLEMENTED_UNVERIFIED
F350-FLOW-003,F350,SUPPORT-CAP-002,Support / Customer Service,FLOW,P0,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-FLOW-003,IMPLEMENTED_UNVERIFIED
F350-DATA-002,F350,SUPPORT-CAP-002,Support / Customer Service,DATA,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-DATA-002,IMPLEMENTED_UNVERIFIED
F350-VAL-002,F350,SUPPORT-CAP-002,Support / Customer Service,VAL,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-VAL-002,IMPLEMENTED_UNVERIFIED
F350-BR-002,F350,SUPPORT-CAP-002,Support / Customer Service,BR,P0,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-BR-002,IMPLEMENTED_UNVERIFIED
F350-UX-002,F350,SUPPORT-CAP-002,Support / Customer Service,UX,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-UX-002,IMPLEMENTED_UNVERIFIED
F350-SEC-002,F350,SUPPORT-CAP-002,Support / Customer Service,SEC,P0,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-SEC-002,IMPLEMENTED_UNVERIFIED
F350-INT-002,F350,SUPPORT-CAP-002,Support / Customer Service,INT,P0,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-INT-002,IMPLEMENTED_UNVERIFIED
F350-PERF-002,F350,SUPPORT-CAP-002,Support / Customer Service,PERF,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-PERF-002,IMPLEMENTED_UNVERIFIED
F350-OBS-002,F350,SUPPORT-CAP-002,Support / Customer Service,OBS,P1,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-OBS-002,IMPLEMENTED_UNVERIFIED
F350-E2E-002,F350,SUPPORT-CAP-002,Support / Customer Service,E2E,P1,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-E2E-002,IMPLEMENTED_UNVERIFIED
F350-UAT-002,F350,SUPPORT-CAP-002,Support / Customer Service,UAT,P1,NO_DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-UAT-002,IMPLEMENTED_UNVERIFIED
F350-AI-002,F350,SUPPORT-CAP-002,Support / Customer Service,AI,P1,AFFECTS_UI_STATE,F350-E2E-001;F350-UAT-001;PVT-F350-AI-002,IMPLEMENTED_UNVERIFIED
F350-APP-002,F350,SUPPORT-CAP-002,Support / Customer Service,APP,P1,DIRECT_UI,F350-E2E-001;F350-UAT-001;PVT-F350-APP-002,IMPLEMENTED_UNVERIFIED
F351-CAP-001,F351,SUPPORT-CAP-002,Support / Customer Service,CAP,P1,DIRECT_UI,F351-E2E-001;F351-UAT-001;PVT-F351-CAP-001,IMPLEMENTED_UNVERIFIED
F351-FR-001,F351,SUPPORT-CAP-002,Support / Customer Service,FR,P1,DIRECT_UI,F351-E2E-001;F351-UAT-001;PVT-F351-FR-001,IMPLEMENTED_UNVERIFIED
F351-FR-002,F351,SUPPORT-CAP-002,Support / Customer Service,FR,P1,DIRECT_UI,F351-E2E-001;F351-UAT-001;PVT-F351-FR-002,IMPLEMENTED_UNVERIFIED
F351-US-001,F351,SUPPORT-CAP-002,Support / Customer Service,US,P1,DIRECT_UI,F351-E2E-001;F351-UAT-001;PVT-F351-US-001,IMPLEMENTED_UNVERIFIED
